time,Gli2,Hif1a,Rel,Aanat,Clock,Per1,Per2,Tef-1,Fos,Nfkb1,Arid3A,Atf1,Bach1,E2F6,Egr1,Stat3,Hdac1,Mafk,Mxi1,Phf8,Polr2A,Rcor1,Srebf1,Zmiz1
370,9.854794682,176.4306663,3.518186218,1439.589762,18.7437573,55.13740974,8.007339072,32.4629507,18.76086474,32.12947714,2.967698896,41.96024969,3.839589536,44.00631143,19.36604748,65.96244155,75.31030088,5.334800249,72.22823957,22.70585125,75.9517578,51.60106824,28.14177653,38.82303162
371,1.990717306,137.8065938,1.505401018,2406.040344,9.135341842,7.174660598,4.955951095,32.95516098,6.503016292,13.12897433,0.965984098,40.83944187,0.144180285,36.77100671,29.00639011,34.66681126,61.91763159,3.31703235,49.19418109,10.33008354,19.73030925,47.70488487,23.68041708,25.12284426
372,9.066862852,136.1882868,5.011165289,1411.445134,19.37488641,38.2865567,7.520026536,31.86386858,7.331552798,27.51447452,3.566511007,35.04825998,4.350406303,40.384981,27.00559533,66.65566353,68.79384419,5.705797659,63.1365393,20.86894799,75.2489689,24.62404808,32.67076722,34.68051812
373,8.869998833,141.88717,2.91959609,1747.029626,20.13927749,21.41671436,5.993654221,34.15190012,8.804633129,26.97853332,4.553507929,28.33637241,3.372980061,42.45565235,17.37595349,57.28493964,71.86223881,4.860564139,46.20651305,19.80090112,60.65921465,18.7092257,38.08231642,37.99669847
374,0.725955147,96.6724104,1.672657567,2146.08118,12.16658177,2.675099447,5.456632356,27.00714343,5.453229785,4.837649102,0.283234346,66.57459953,0.060074751,21.6564907,64.57360164,34.09909634,61.14485897,2.347843929,37.79619496,13.67306902,26.21377272,52.52498475,11.72290705,18.19649837
375,8.66354767,161.3156478,3.484710723,1208.209308,21.88945755,30.86579346,7.99405039,33.32900868,14.65981459,21.59253825,3.51088803,26.68103491,3.07219501,40.98520296,24.45058699,59.50422973,62.32587671,4.301606682,52.05705669,28.98036304,79.66300709,46.54461565,31.48746483,50.90842221
376,6.570757146,170.9605115,2.450772797,619.1636321,21.11925106,17.37106168,6.563434843,59.52454984,9.506026151,23.72346619,4.397611401,22.73950366,2.384435323,29.61167624,4.90014739,38.64349466,61.35292839,3.514340684,42.07029242,19.05467745,55.25347756,35.61497458,32.52178265,32.79770906
377,4.056160955,129.812643,2.959218844,2145.537613,11.61936673,16.62399298,4.671642843,30.89171265,7.170893664,20.2037772,2.636854463,35.48080498,1.388820999,44.5678046,21.16734663,49.62931347,85.07967265,6.548791637,62.41512443,16.31500126,28.05993741,48.19112119,35.46163651,21.50041908
378,2.563049975,114.2647751,1.015348061,1197.208846,9.223780786,8.071140066,4.800533696,30.20762212,12.76844495,13.01620535,1.903860355,31.02853823,0.4590362,38.57179211,4.336528178,30.43980467,77.9054314,5.703870019,60.34540366,9.955062201,14.81563906,26.79145944,35.83028534,20.65961133
379,7.781656677,154.8315546,3.33453161,1650.564426,20.91075679,18.34375935,4.793372588,33.61198359,8.847693352,18.49162211,4.901138673,27.77206732,2.979253036,39.00589927,8.326573333,52.49265129,76.57679426,4.0616962,47.63224151,23.04684488,62.81278818,61.9066595,44.12591091,47.88506568
380,3.425988251,129.9158021,1.331074217,1973.013151,9.46931524,11.3880742,3.64333108,43.65810154,11.60737884,16.854699,2.862665337,31.70248142,0.746692454,35.79651645,8.279877001,46.82206868,98.76116596,6.031567091,55.43263807,14.35623407,23.05143491,54.87191629,43.16616448,24.25822074
381,5.669067139,172.0511614,3.111639084,715.3425152,24.65881082,14.38987972,7.418522296,31.40356943,14.09235173,20.80702653,4.652701026,23.37797568,2.592464868,31.36838771,5.765060927,48.29592508,59.56112298,4.493317049,46.39357479,27.71246694,77.56526455,41.77535538,42.64771576,51.08446571
382,7.132577624,159.605045,2.739338698,1123.319134,17.15701974,15.24331967,6.983612581,27.76087199,8.615637499,24.58177395,4.074478567,31.13537569,3.005577645,41.08402158,6.123433604,59.73509477,74.86499624,7.354087214,65.56231568,16.67266569,57.31424842,42.59238832,51.33199898,37.55563928
383,5.613371232,144.2218998,2.919655627,1027.485936,18.09397305,13.22477288,7.576736282,40.39709246,19.96314486,23.07988882,4.880242058,25.36801028,2.012450705,37.9224609,3.161587529,55.27446983,76.52946812,4.032302414,50.90830832,29.35473304,63.38506125,18.22192978,40.57228088,42.24124784
384,6.065953259,114.9013669,3.014812532,641.4070966,23.6849291,15.54567129,8.026865002,32.94140509,8.124735857,19.44285671,3.920798189,22.41517794,2.370888749,33.46662185,3.978011423,47.41387243,53.81036362,5.510089713,58.37200756,25.66988004,67.88166902,32.42811609,41.64644949,41.51561874
385,8.857910518,175.2616079,4.340611583,1446.780883,19.19924184,38.00323292,7.557574655,24.77517982,17.69808002,28.83452568,3.800562757,34.95747055,3.296373785,39.97107837,38.46304128,66.11265025,67.10712633,5.206504531,62.04841124,16.44222758,70.65466674,26.48123203,36.68943697,40.75073667
386,7.909573409,136.3405203,4.324937943,1030.15889,21.52343445,15.89102813,9.277533063,41.15223573,12.74998388,18.06005113,4.523026234,26.01976343,3.660154608,38.43167253,15.18040353,49.55405459,62.4467172,4.989987719,46.57114378,26.44795524,59.82098349,20.49104947,43.5238599,49.43301142
387,7.038938279,92.92765636,2.348936629,1549.724827,15.67609914,18.78235602,7.22931992,36.14765017,11.55620648,20.79167394,4.470326083,33.95513657,2.706282021,37.04035086,19.90623732,54.90179626,81.53205783,7.291768306,47.90496522,21.04829673,53.27550833,32.5197834,47.62797831,45.29733229
388,9.462011681,204.8066475,2.699119576,1234.342422,17.17727364,16.66465962,7.332863762,43.36019486,16.27267922,27.82367177,4.575431275,31.41936385,3.619460227,35.75949181,6.404330395,66.0029865,80.61641805,5.437269158,53.31451145,20.64326639,65.20289974,48.1549404,42.81090566,43.41640257
389,3.034109019,179.3252717,1.215570439,701.558248,15.90167672,8.526241791,2.841101865,30.70434891,13.97116674,18.93479776,3.533170779,24.29423617,1.600136401,29.37447188,5.561684906,35.73564465,84.41782092,5.583184591,46.84087369,16.18650221,40.38379477,15.41101438,51.60038584,38.31945473
390,8.007779072,127.079927,3.373329033,1567.778394,17.75478943,32.16932294,5.335890794,25.69601627,29.2712215,17.3781578,5.179059244,25.63373023,3.005474433,44.71704538,28.14914338,53.9140348,80.05489858,5.785743447,44.26480406,24.06528523,55.30623202,17.79801616,60.42462488,50.49499017
391,8.982021262,186.8120301,4.531649625,772.5345023,24.15616826,15.78906164,6.13850406,42.76981916,16.94275449,18.73446111,6.93496781,21.51151301,2.246377115,31.03410974,3.983488168,45.39340383,65.15275952,4.743944802,38.1444989,26.38622373,65.86701799,22.44136712,37.9263063,62.7302215
392,10.39678393,149.6177828,4.780251053,1069.414919,22.07120191,35.30944114,5.770314087,10.44711735,26.97215109,30.02647844,6.709310359,40.32690717,6.271631103,35.46702387,26.77945426,186.6338564,52.7561282,7.563712962,36.77291172,27.8105459,89.72458725,39.24841928,32.82466926,56.15179074
393,8.819352652,143.4055009,2.751064479,1524.291802,20.71000405,20.81724852,4.782656379,42.62319423,22.27842832,21.47516797,4.302428585,33.44939913,3.98355052,39.84437862,14.73260948,55.28092594,88.86020387,5.559750497,45.4707255,20.22898468,54.1300241,37.6535488,54.57882412,59.13193597
394,2.113705181,52.11119322,2.225026404,2345.529575,5.653365939,22.49274192,2.56798558,32.57869177,46.05832663,8.743847297,2.913342273,16.26810792,0.091012589,23.43174908,37.98317339,29.98044696,80.25177636,4.280757322,35.03604671,4.684830865,27.61807191,23.8942538,10.97054662,26.61099773
395,7.833597265,176.5212804,2.625825281,1815.363797,19.31750665,19.9170319,4.648340663,42.62058567,15.17800527,20.17748895,4.745525626,28.43978593,3.326710561,40.9903595,17.73843494,57.79993804,87.05474078,4.416666833,48.9706225,21.67225816,64.59118899,19.60627692,56.63242415,49.06789219
396,7.716713959,158.7970518,4.475129138,1602.33261,22.21207896,41.97926067,7.464239971,30.53062811,35.58017177,25.03771639,4.080535027,28.32265187,3.708040263,40.17317248,23.07779905,57.35772382,65.18565141,6.099294994,42.7482323,23.4605946,80.57033071,18.86798588,51.20457173,49.77669412
397,10.11475702,175.9566287,3.617968375,1745.037605,18.24452699,46.06886235,8.462590846,34.23701715,33.20197928,21.22980921,5.336543782,40.62420841,3.095561334,42.34033034,32.17199665,73.2523682,83.7413781,5.530764995,57.77331495,23.78125772,75.71163381,70.56700157,40.20467965,53.88326707
398,7.481898491,162.3966521,2.768464218,1385.706089,20.14386178,20.46078983,8.834957779,34.00974832,36.92354215,22.74752379,4.855671345,29.2291538,2.536607259,41.14924264,25.94643583,63.3880772,66.86350705,6.101297399,46.90601595,25.82173919,70.00116192,39.98774134,57.49841125,56.45634834
399,8.75708527,148.8447891,3.10042905,1413.007951,19.8235129,26.28031455,6.746780389,35.70453317,26.44946902,21.62129987,4.393434914,30.78985022,2.431234135,37.83566689,21.33867334,69.84085827,68.72185075,5.566448763,49.56820762,23.99139026,80.10930041,41.78293732,54.38415307,61.22824468
400,2.918808043,46.427565,2.072529939,3079.245221,6.663251151,23.792244,3.268220887,23.5429955,37.84109511,10.43770251,3.374939361,22.03545132,0.088460729,25.05937245,31.05815232,34.59680552,69.51112093,4.733585474,33.29573578,6.805599266,27.87238379,29.5606026,18.37695362,36.53319317
401,8.335950443,194.4895374,4.247031654,1379.556392,21.98139857,25.37834795,6.829914297,32.62552782,18.24165578,21.89978687,4.392574027,30.98560299,3.056308137,37.8411661,29.61388685,56.65586265,68.45961472,5.997226173,46.66544964,22.58201785,72.31432276,44.0728368,49.03956956,55.36107419
402,5.228658215,124.8764187,3.042057329,1936.182949,14.12903344,21.29223275,3.25878353,20.53279087,16.94286178,16.93479394,3.549442736,34.42453507,2.358560747,44.20570795,15.89293827,55.63193256,87.45760036,5.551924529,50.96825964,18.12943257,45.89012619,14.99158821,54.50939904,35.65434982
403,9.379155366,145.0141492,2.396345095,1730.865453,18.09348478,23.1266855,4.852041799,43.85033894,13.65453839,19.59373775,3.917863642,30.66814886,2.488205502,41.18558263,5.854820537,61.14522371,81.86549469,6.10602808,46.82909328,18.73040675,56.45788025,35.17977263,68.89590862,53.61932457
404,8.60068607,104.0886185,2.877517673,1762.022565,18.6554429,20.99482296,6.594918503,31.03766339,20.71991227,21.58085089,4.693957069,33.70051041,3.077069796,44.48440282,17.29892442,58.30556724,73.84606122,5.93726,45.50592849,22.35389074,54.81401621,51.0384938,61.64510421,53.27999479
405,9.343284589,183.6270381,3.119262193,1619.958346,17.72781603,30.85792812,4.733441409,45.40386254,7.708293032,25.23803913,3.610899508,34.27054388,3.756949137,39.27231897,11.28024431,50.67069562,84.52797579,5.472768832,46.37999986,18.42226252,67.42772799,18.07706694,47.74525289,52.60241389
406,9.41860845,127.0880119,4.331676379,1336.509877,19.20531548,30.19357429,7.61295822,33.22284512,17.49094938,25.73517243,6.294089983,29.59617518,3.388626826,36.59896317,16.80232876,64.05184894,63.41541893,6.114449851,47.61825187,25.31840403,82.46225402,46.35797358,52.67327023,58.01915457
407,9.185176498,112.6225385,3.615825783,1201.028465,22.48457408,20.78182453,6.753348861,32.10976947,15.4242514,21.87842006,4.684341525,28.97216949,2.702571343,35.61494227,8.968938759,54.00354731,64.36918081,4.701847353,43.10320742,21.40295698,67.75755004,62.20997771,49.47431359,59.47786443
408,6.2857486,182.3410027,3.253773505,1182.33556,23.36187689,20.09791375,4.035257573,34.99873934,12.75602181,19.28870931,3.968248387,28.20066134,2.986803347,35.65630193,6.428028624,59.795088,71.48273604,4.467877634,35.39157506,21.65347923,67.97205944,20.29000651,36.46128119,53.5795417
409,10.31131164,158.5270878,3.131144913,1308.957967,19.67696646,19.96262683,5.27713705,40.80292537,14.90245124,17.98460839,5.215412828,28.44410504,1.936117546,31.44505493,8.163374573,53.64040355,67.46376117,4.51718753,38.65088527,22.17028316,64.36030701,52.33071396,45.87941727,69.97528117
410,8.25703308,120.8083476,3.271084824,1225.899141,18.61511976,17.68844925,6.748106434,27.64039793,13.94356173,22.81815212,6.249212552,31.25462019,2.035454999,39.85478091,6.918478945,62.42252149,65.1402963,4.843306964,44.97013786,23.31518414,57.72850226,46.16506151,53.32952245,55.7254426
411,6.407536483,169.0014045,2.749277087,1329.657017,18.06716121,17.99214189,4.764204593,34.39723583,27.29176312,23.54551141,4.59450915,29.74176582,1.508240978,40.07347527,4.504066094,58.18054093,69.85312051,3.814839779,46.80926678,19.96669971,56.8584346,40.6818922,43.53426208,47.01970278
412,6.464250773,132.5218755,2.841207132,821.8299065,20.25617892,19.94804358,6.288742483,30.39170935,23.35037113,22.17724692,4.076749695,31.80511355,1.751756802,32.64081515,4.878848357,50.89932716,55.37871601,7.535637433,58.20586327,19.20301191,60.38671877,29.5224938,64.6472866,50.6612518
413,6.895886766,154.4268066,3.284258802,1336.761317,22.33876966,19.45617279,6.516543489,35.98492349,15.93700464,20.61911307,4.027820456,28.64914098,2.056783799,38.94208512,13.23545081,57.77888283,63.55990169,5.254471549,41.30176293,24.56168388,57.76774158,17.94836592,42.69702424,56.21748079
414,5.962267126,135.2371295,2.905150595,1511.309864,16.65549763,14.28180356,5.161753824,35.30773345,13.21852662,20.14292853,4.633007504,28.47153033,1.353481143,40.12462919,6.585317404,48.04520734,80.47700753,4.926124922,45.89960436,19.23989781,43.26274247,30.94448972,43.822903,33.0074557
415,9.373412952,163.6826742,2.718216335,1431.172684,21.19827804,15.54874629,4.200399332,30.68283256,23.11499841,20.94405013,4.893512056,28.7777964,2.196602523,36.40185316,9.129101918,67.23358709,68.24830682,4.658402931,46.04670083,24.8729379,77.54081865,39.5189176,53.0378443,59.93767523
416,8.883221239,126.5430655,3.40470237,1853.183034,19.25698767,26.79027353,6.64323195,35.19456706,19.74145028,18.20456438,5.898271825,28.73421053,2.715689182,38.96994073,20.59429252,57.73136352,72.81271806,5.756985769,42.17213491,24.06344331,58.6979532,49.87114441,56.45128408,45.79272944
417,9.968053406,117.4836767,2.70915886,1759.910374,17.81849362,16.6854032,4.339432565,39.79051316,15.69232105,18.82582766,5.268616746,28.79157349,2.112883463,40.13896558,15.54145477,54.91655083,91.61000468,5.620096282,49.10235483,21.06538246,55.93103952,52.37677108,52.61937863,60.76909916
418,8.586618779,139.2096621,1.865158492,1220.880186,19.20318726,16.40097145,4.501075825,39.33060219,20.816106,20.62592596,5.268749895,27.2499187,1.44368949,35.38114207,11.66297036,51.83061406,71.00450665,4.200471448,40.12662182,23.36678928,57.1598614,40.24931799,47.85512083,63.03967645
419,8.066887542,140.4485604,2.090101998,1182.462053,17.04213117,9.787190388,5.432168949,39.43228703,21.03255566,17.95454924,4.504678955,29.98594609,1.460637004,37.72287939,7.652577922,46.92817088,67.44478388,4.19600817,47.39976731,21.27839951,44.22530011,26.99483465,55.98739963,57.4917019
420,6.457782342,190.1971984,2.516163611,1094.391655,22.46318231,10.03473028,2.879067641,29.54315201,16.47169351,19.33577964,5.742760257,26.5177229,1.881084302,31.71291453,4.159183202,48.74181855,69.19883255,4.429648046,39.46825149,21.0838023,55.20716672,29.72565731,38.60747679,53.13717501
421,7.534415106,139.4033307,2.22332055,1242.295396,18.02447134,7.192159189,2.737974106,37.9676335,25.29019923,17.20882987,4.606799664,25.22829147,2.092754598,33.1998228,8.135322515,54.3063677,88.79423045,4.69100116,40.19983036,21.34823673,44.05076348,26.88880464,53.28113459,50.53309868
422,10.93976539,141.5742604,3.757528227,1774.766201,22.11658023,30.15181119,7.402716203,29.47303714,25.69056321,26.55647503,4.923871665,29.48245206,3.116361841,38.1204736,32.04392916,63.91239139,64.69407709,5.896044553,40.55855755,21.63618026,70.18922175,19.56902368,46.79855842,56.0538164
423,9.198445587,141.0995517,2.4533626,956.5579288,19.57985053,10.46475733,4.073060918,27.6423187,9.647684554,17.81869537,5.270097651,23.37444152,1.897573856,34.8411633,8.912767761,43.8928671,69.88643599,4.278522713,40.75878201,22.91646492,49.53801184,19.62030175,53.7187591,48.86483179
424,6.423608256,100.9039784,1.881570229,1227.356653,17.89931285,9.452226184,5.305752501,34.78011175,27.04049885,18.41533425,4.654893845,23.78063828,2.104519441,37.17148482,4.761920863,46.55734838,82.92674348,4.747511483,38.52881137,20.95388922,45.40755608,16.82541428,50.78017496,51.28575037
425,9.966251387,131.3630534,1.980962928,1141.950577,19.22665709,11.04694298,5.727193787,29.38784373,18.42818115,19.16870589,5.2527659,25.36812167,2.338902805,37.22304067,6.948422898,46.91166292,70.03650881,5.177141811,44.02100464,20.58359784,45.94180779,22.10027786,59.55129842,56.24780625
426,2.883976498,99.13262751,1.502229816,1100.433676,13.21414506,5.409892999,2.944824659,49.69766569,6.693383948,6.484756746,1.26773346,39.15115863,0.73736738,20.34705827,15.67536703,34.74233589,34.36283973,2.297766588,30.02092137,19.22695198,34.30817525,25.84525897,24.58101865,32.96743783
427,5.859341376,127.6976914,2.133501182,715.6500071,22.74626389,11.4392294,3.878018449,22.30749017,37.39388215,14.61208531,5.059330606,21.99424859,2.051708156,33.94548389,4.752072367,43.14584597,53.37197231,3.438162547,33.32780869,24.93983057,46.6877226,21.75203696,46.27512669,56.08899801
428,6.199891473,144.2931899,2.564109224,797.3979439,22.71542624,9.727701889,4.260319321,29.49361334,16.27003721,16.09982409,4.366748033,21.14355525,2.090157374,27.49842357,8.466914525,43.85316691,62.8193092,4.534796465,34.27733589,25.92662921,59.22745526,21.1501565,44.35043793,57.57153428
429,9.719153624,92.47793827,3.560334022,1247.240685,22.18926941,28.61942335,6.060947363,21.90576254,26.74514162,20.12645971,4.139379413,27.31648936,2.26752754,33.82695332,20.86564621,50.85769975,51.69225559,4.784749852,33.28865268,25.86364165,69.72381039,17.10636574,45.6808964,64.61635317
430,7.446195052,142.3669076,2.20723029,601.9130469,25.44665395,10.13123609,4.008357687,32.34549389,13.31769692,17.68467621,5.336494125,21.53701951,2.166831732,26.26100156,3.973367114,41.73250386,53.3540271,3.692625343,35.87198759,24.75912891,61.30368593,26.01934137,49.00748002,64.15217978
431,7.448608682,148.1731111,2.659974357,547.1555947,20.90831102,10.2990363,5.303521412,31.63435273,20.19050391,17.62382906,5.234677033,22.73512565,1.883858711,25.77171216,4.147301871,41.13331619,53.37247054,4.399193885,36.34653351,26.75842722,58.48010576,18.58129028,52.63973154,79.50377344
432,4.754497331,104.5057416,2.201315426,1468.612408,13.21935451,19.24587949,3.925358379,30.15362325,15.95617888,18.08278204,3.83529007,30.54014662,1.910471489,39.00220941,5.394277736,49.65863613,76.89271445,7.344110772,43.08935735,16.44384395,30.83570008,17.12077654,58.64577934,37.80087242
433,4.270845607,148.0560557,2.955358447,502.9461183,25.32739388,11.10094301,2.289280869,21.12852146,11.98937458,17.72360018,4.732848784,19.95418213,1.755087461,24.28256319,3.321849472,38.72178092,55.03762892,3.833296268,29.96637309,29.80847907,56.50754808,19.42983701,38.55873405,55.40831311
434,6.863856929,141.5239798,3.559014338,731.2016058,23.56010539,11.0745045,4.693917673,29.97513434,8.757753057,18.66461406,4.350648561,22.63168468,2.699811965,28.30063782,14.56394563,41.85151844,56.64096468,4.784944624,37.03160678,22.57128091,52.30785206,19.38118222,47.00218833,54.8536957
435,4.61187315,149.1903351,2.319875506,650.928135,17.80841263,6.62982204,3.026559008,32.31532805,22.96643902,19.45018489,4.694048264,21.51831893,2.377052139,29.36267675,6.395407596,40.82532948,79.90196588,5.161832637,37.42393873,18.70909785,43.6344643,16.70524382,55.80608302,50.93819598
436,7.629699849,142.9771513,2.379907622,768.9646393,24.16384118,8.244101742,4.414649512,32.73262984,15.54449074,19.54696266,5.033251819,24.52794993,1.380569616,29.22684226,4.119044299,44.1498076,56.83899683,3.450641108,41.37995895,22.46672193,59.69853014,27.45654426,39.63325509,53.55511416
437,4.420863004,179.3791666,2.370204348,498.0073238,19.79574004,9.569746399,2.962243114,30.30247142,14.22768983,18.41772214,5.424990324,20.40949555,1.987494564,28.69036523,4.821497956,47.85884896,60.49966253,4.538037752,34.07839209,22.81245483,61.5692306,18.03426344,46.39067096,67.88321462
438,7.324921137,138.1451211,2.127856165,1321.681674,17.52254842,9.766907095,5.458278802,36.20991843,15.23723308,19.25229407,4.063466035,24.65626437,2.300288214,36.22682605,10.18501121,50.48715637,74.12599434,5.84830033,45.55229083,18.68898978,47.0678012,28.41065934,57.05971908,48.76616636
439,3.440967004,154.7344197,1.452095852,608.8675365,19.49815934,7.242221695,2.555543063,30.57501607,18.0498447,16.63571011,4.124182226,25.57593961,1.522712826,28.78856549,3.116649817,43.17717937,62.94746855,3.798556978,36.04765443,18.8492859,33.37806475,20.23511895,44.16271899,45.34064849
440,4.976321798,180.1182564,3.008368675,329.3528877,23.62922648,11.65272497,4.056049856,30.01791696,12.5134007,18.81208048,4.758819194,22.26368364,2.112175273,24.3784127,9.065984897,40.64254377,52.44667067,4.459535293,32.28282294,19.53429828,53.36736372,17.83661625,45.27454683,52.97206134
441,4.145605621,151.2725621,2.490630751,413.1044361,23.98992766,8.268741809,3.450980516,26.45948536,12.48450216,18.04454509,4.255228214,22.56969956,1.767701571,26.4532719,4.720176472,39.05622969,60.81800802,4.14422226,32.53675178,20.40014193,37.68150955,20.45848086,41.41243747,44.32340771
442,10.66170113,152.5303706,3.301309769,1220.964102,24.54233359,19.09399749,6.717695796,27.74871673,13.69916044,21.80826056,4.626360204,35.80621736,2.902552161,35.38286824,9.76519154,59.36881454,57.18407818,5.705061586,40.04004573,22.45448251,63.11776126,76.03862137,51.19608874,53.59847573
443,5.120688925,163.3182858,1.631036622,359.9034401,17.14491099,7.337952796,2.652056241,36.23404863,9.878985584,16.42849614,3.836631485,22.04933583,0.984061024,32.01064517,3.4972187,32.88386971,63.7351904,4.320397102,38.85096293,17.85771154,42.6608311,17.37551502,52.59081754,54.54592055
444,6.213064322,140.2299773,2.360489823,562.6527281,20.69294245,11.98696258,3.311339044,33.45397539,7.668992266,16.46298166,5.26139732,19.11471965,1.9117611,25.21677255,9.21043521,43.30923096,68.11011356,5.133730702,35.50269639,22.36254475,45.14690525,19.35319149,62.08221295,54.43895349
445,4.410998648,216.7506384,1.324813578,293.3833016,23.75666144,7.572197932,2.149070754,31.89553131,10.92033244,17.77189782,3.400714952,23.7790212,2.145933474,24.66679533,4.495054376,37.65217126,59.43963963,4.787360369,34.14700251,20.54519056,47.05504074,18.20275358,35.78184063,52.43328504
446,10.35875532,148.9453762,2.624950852,1669.538639,17.0404303,16.19517293,5.48697587,26.34158214,14.85235758,21.46853763,5.667753839,28.79417555,2.532982279,39.60979695,18.15012851,48.92216582,67.48073705,5.289711279,50.00152284,17.74576149,54.83233825,15.04231783,57.94013365,47.48949255
447,9.444034309,118.9319144,3.287958152,1723.845922,19.63896791,17.21213668,5.089937004,35.74605143,18.25187948,20.27869168,5.053913742,31.48972865,2.774289575,39.09730775,13.93725118,59.84917443,77.33738302,6.055259149,42.88856423,22.61578286,56.11759814,35.2569662,66.45678231,58.18278849
448,13.02538635,100.8661805,2.882282346,2094.401219,17.62213899,23.58460699,7.330781222,34.67567831,14.10854203,19.62698126,5.844448375,27.67881797,2.769749657,42.00601156,14.41672936,57.37941069,74.92843475,6.112350938,41.51243921,22.44331173,59.33037373,15.86140619,64.36894339,54.20587788
449,9.369523482,130.7038673,3.889615065,1399.481626,23.09217636,29.32685614,6.869036908,26.2406945,24.69240642,21.62189272,4.603396651,39.00469354,2.669517739,35.50824943,20.32158638,52.07865004,59.04652472,4.56079929,38.30096236,21.03257396,65.05179489,41.70421599,49.71602588,61.33092084
450,10.58351299,98.11155664,3.195795357,1834.640102,20.23429169,19.50303454,4.706671966,23.16634876,16.07206942,21.10709944,4.983150338,24.24195488,3.370271326,35.57378539,17.55316858,53.52650669,62.91565672,5.992273306,41.19618719,22.92942152,60.63251448,33.9235579,71.24761183,51.82745103
451,10.83532317,130.907448,3.196527705,1398.004248,25.48438975,15.60865236,6.84851777,27.7165766,9.356144954,23.26015655,4.249578511,25.75277232,2.921031309,38.44719762,10.28805625,47.92902356,60.6391152,5.233907528,36.89851509,23.37004327,59.80173366,21.27057931,48.11123453,46.55115307
452,4.926149201,138.0196323,1.954129226,1563.543361,17.92014715,12.72814277,6.618966501,30.61664706,22.27510552,21.17394549,3.748708883,36.6962239,1.646595023,35.94539362,11.56619746,51.42387264,62.89525327,6.669158609,47.98030666,17.47196591,31.97485957,66.67329106,30.29869654,43.90203368
453,11.95810787,119.4909941,3.840058247,1435.420217,24.01951105,14.26063476,5.417687474,37.2720605,9.61412767,23.37466244,5.412185432,25.1704518,3.195332518,30.22198035,9.823608616,47.49674832,65.18328297,5.066014731,41.24329071,22.87611419,68.45015025,19.30351469,53.85853316,47.74876074
454,5.045620888,200.7607664,2.524500134,316.5826817,23.03242066,6.365534393,3.594606984,30.92498822,6.194685528,20.31882196,4.304783465,21.4491874,2.226873445,29.10382818,8.83452311,36.4451716,56.76876161,4.186682313,35.43495362,18.99794757,65.03736391,23.46649566,44.7836746,47.36356923
455,7.697034604,93.23543507,2.033040362,1941.28604,15.41551398,13.47912287,3.712768332,37.75970797,14.00290135,17.20432798,3.900088267,32.05543812,2.062357638,39.83994672,6.917208733,56.60213016,75.16231136,6.371602299,49.9789089,20.41730982,44.99943776,40.19580333,49.64308669,61.54583617
456,8.358267488,90.82905043,3.140746402,1132.364378,23.42651517,12.29630358,5.461376229,23.56697684,7.189231264,17.84008163,4.439185303,23.83700052,2.422562889,35.90428662,9.114593155,48.14847759,55.19306749,4.757801172,46.13834559,20.2970896,58.81903484,20.43077748,48.18267705,41.95011328
457,6.809049741,116.0150298,2.020117742,1269.480463,17.52230134,14.7955355,5.206706996,35.72730329,15.31732482,24.95568984,4.286461753,28.23417977,2.97471581,34.56606783,11.06292158,57.03497454,80.39423277,7.755274421,42.43748615,15.7018541,52.90433142,24.64987596,47.01565432,44.21128346
458,6.938371154,99.84029303,2.329097517,1323.983114,20.51734008,9.641288142,8.016102564,26.65650721,29.33261123,20.26061808,3.508424165,39.77598906,1.493203882,40.63526858,5.752204195,50.23642169,63.32974354,4.453148911,42.66607708,17.08621009,40.28344257,37.42339126,44.80754275,46.94426001
459,10.70221034,133.0657287,3.752200867,1454.14112,24.29051333,18.89058589,8.413249001,28.82364981,15.96703801,20.05501712,5.330172981,33.34985727,2.524663187,39.48240935,19.74037227,48.55176085,54.68598369,4.937211268,39.59091825,23.88378128,65.92487596,43.0914716,45.04266584,57.47514185
460,10.38944911,109.3713182,2.494143092,1511.401941,19.45508163,10.486724,4.247175205,29.21044443,17.42718095,19.24641417,4.656226821,25.92987041,3.027227979,30.50397696,4.282566115,47.6738339,59.54064415,4.036062728,34.24794189,23.22513296,69.13579972,15.26335972,74.5831863,53.31502224
461,8.70086282,214.3618946,1.572239428,369.1870578,21.1930099,7.692434622,6.116977361,39.99283637,13.74120668,21.95482296,3.623750725,27.34106368,2.567491336,31.07029762,2.393714244,43.92036258,59.40077604,3.884759687,44.86966393,18.2848422,56.48336449,36.72150457,34.33027265,36.19487834
462,7.609796144,105.0612265,1.997771547,1376.876951,17.19411278,10.49725581,4.512552415,40.07473097,14.95424411,18.89676914,4.730313902,28.68633159,1.921982544,41.91349746,10.80022106,45.85372963,72.23405201,5.10689321,43.66656624,18.49880959,43.77715074,33.31509867,60.14882467,53.53926796
463,5.703364627,95.46412613,2.380322503,730.5041227,20.58921064,14.46052923,7.499719211,21.61027838,7.291516541,18.57469718,3.786062096,28.22424144,2.027479356,30.59091728,2.672326922,40.22818075,51.29291968,4.825493112,54.93391942,15.67126677,46.75423079,18.59987709,46.31162976,33.03074519
464,8.531608469,141.033954,2.601933402,1327.81858,21.65712268,18.72824336,7.030046828,32.80677086,8.145263839,21.36057498,5.081582825,30.40691119,2.356131386,33.16193962,10.35040336,51.35785191,62.81198468,5.523744674,39.51324315,18.08642787,60.74783162,75.97214822,46.97985324,56.6491418
